0.699509	0.501134	1.000000
0.684918	0.101999	1.000000
0.477974	0.112372	1.000000
0.097355	0.406364	-1.000000
0.441474	0.655957	-1.000000
0.616705	0.472676	1.000000
0.684328	0.253462	1.000000
0.324883	0.648322	-1.000000
0.282969	0.688514	-1.000000
0.324462	0.832724	-1.000000
0.000000	0.143992	-1.000000
0.700876	0.781725	-1.000000
0.702338	0.402024	1.000000
0.019360	0.502640	-1.000000
0.157587	0.242142	1.000000
0.851873	0.361105	1.000000
0.003234	0.186830	-1.000000
0.129055	0.591355	-1.000000
0.133721	0.641977	-1.000000
0.518053	0.891592	-1.000000
0.133944	0.268892	-1.000000
0.676231	0.726256	-1.000000
0.576475	0.576891	1.000000
0.746214	0.124454	1.000000
0.624734	0.175759	1.000000
0.689447	0.586730	1.000000
0.008068	0.277679	-1.000000
0.274913	0.689251	-1.000000
0.555661	0.293265	1.000000
0.441788	0.299062	-1.000000
0.741235	0.345637	1.000000
0.094388	0.301080	-1.000000
0.769292	0.834215	-1.000000
0.036969	0.116429	-1.000000
0.587878	0.167552	1.000000
0.630360	0.291279	1.000000
0.629324	0.148180	1.000000
0.236705	0.810607	-1.000000
0.753494	0.466228	1.000000
0.149767	0.749198	-1.000000
0.354299	0.361296	1.000000
0.797126	0.222879	1.000000
0.133942	0.525515	-1.000000
0.669948	0.687510	1.000000
0.269239	0.807726	-1.000000
0.703246	0.564755	1.000000
